過疎化,かそか,depopulation,<ruby><rb>過疎化</rb><rt>かそか</rt></ruby>が<ruby><rb>進</rb><rt>すす</rt></ruby>むと、<ruby><rb>公共サービス</rb><rt>こうきょうさーびす</rt></ruby>の<ruby><rb>維持</rb><rt>いじ</rt></ruby>が<ruby><rb>難</rb><rt>むずか</rt></ruby>しくなる。,"As depopulation progresses, it becomes difficult to maintain public services."
移住促進,いじゅうそくしん,promotion of relocation,<ruby><rb>移住促進策</rb><rt>いじゅうそくしんさく</rt></ruby>の<ruby><rb>一環</rb><rt>いっかん</rt></ruby>として、<ruby><rb>地方</rb><rt>ちほう</rt></ruby>への<ruby><rb>補助金</rb><rt>ほじょきん</rt></ruby>が<ruby><rb>増額</rb><rt>ぞうがく</rt></ruby>された。,"As part of the strategy to promote relocation, subsidies for moving to rural areas have been increased."
空き家問題,あきやもんだい,vacant house issue,<ruby><rb>空き家問題</rb><rt>あきやもんだい</rt></ruby>は、<ruby><rb>人口減少</rb><rt>じんこうげんしょう</rt></ruby>と<ruby><rb>都市集中</rb><rt>とししゅうちゅう</rt></ruby>が<ruby><rb>原因</rb><rt>げんいん</rt></ruby>の<ruby><rb>一つ</rb><rt>ひとつ</rt></ruby>である。,The vacant house issue is one of the causes of population decline and urban concentration.
地方創生,ちほうそうせい,regional revitalization,<ruby><rb>地方創生</rb><rt>ちほうそうせい</rt></ruby>の<ruby><rb>施策</rb><rt>せさく</rt></ruby>が、<ruby><rb>人口減少</rb><rt>じんこうげんしょう</rt></ruby>に<ruby><rb>歯止</rb><rt>はど</rt></ruby>めを<ruby><rb>かける</rb><rt>かける</rt></ruby><ruby><rb>手段</rb><rt>しゅだん</rt></ruby>として<ruby><rb>期待</rb><rt>きたい</rt></ruby>されている。,Regional revitalization policies are expected to curb population decline.
生産年齢人口,せいさんねんれいじんこう,working-age population,<ruby><rb>生産年齢人口</rb><rt>せいさんねんれいじんこう</rt></ruby>の<ruby><rb>減少</rb><rt>げんしょう</rt></ruby>は、<ruby><rb>経済成長</rb><rt>けいざいせいちょう</rt></ruby>に<ruby><rb>悪影響</rb><rt>あくえいきょう</rt></ruby>を<ruby><rb>及</rb><rt>およ</rt></ruby>ぼす。,The decrease in the working-age population adversely affects economic growth.
家庭形成,かていけいせい,formation of families,<ruby><rb>家庭形成</rb><rt>かていけいせい</rt></ruby>の<ruby><rb>遅</rb><rt>おく</rt></ruby>れが、<ruby><rb>出生率低下</rb><rt>しゅっしょうりつていか</rt></ruby>に<ruby><rb>直結</rb><rt>ちょっけつ</rt></ruby>している。,The delay in family formation directly leads to a decline in birth rates.
子育て支援,こそだてしえん,child-rearing support,<ruby><rb>子育て支援</rb><rt>こそだてしえん</rt></ruby>の<ruby><rb>充実</rb><rt>じゅうじつ</rt></ruby>が、<ruby><rb>少子化対策</rb><rt>しょうしかたいさく</rt></ruby>の<ruby><rb>重要</rb><rt>じゅうよう</rt></ruby>な<ruby><rb>柱</rb><rt>はしら</rt></ruby>である。,Enhancement of child-rearing support is a key pillar in addressing the declining birth rate.
移民政策,いみんせいさく,immigration policy,<ruby><rb>人口減少</rb><rt>じんこうげんしょう</rt></ruby>を<ruby><rb>補</rb><rt>おぎな</rt></ruby>う<ruby><rb>ため</rb><rt>ため</rt></ruby>の<ruby><rb>移民政策</rb><rt>いみんせいさく</rt></ruby>が<ruby><rb>議論</rb><rt>ぎろん</rt></ruby>されている。,Immigration policies are being discussed to compensate for population decline.
地方税収,ちほうぜいしゅう,local tax revenue,<ruby><rb>地方税収</rb><rt>ちほうぜいしゅう</rt></ruby>が<ruby><rb>減少</rb><rt>げんしょう</rt></ruby>することで、<ruby><rb>自治体</rb><rt>じちたい</rt></ruby>の<ruby><rb>財政</rb><rt>ざいせい</rt></ruby>が<ruby><rb>苦</rb><rt>くる</rt></ruby>しくなる。,"As local tax revenue decreases, municipal finances become strained."
人口ピラミッド,じんこうぴらみっど,population pyramid,<ruby><rb>人口ピラミッド</rb><rt>じんこうぴらみっど</rt></ruby>の<ruby><rb>形状</rb><rt>けいじょう</rt></ruby>が<ruby><rb>変化</rb><rt>へんか</rt></ruby>し、<ruby><rb>社会構造</rb><rt>しゃかいこうぞう</rt></ruby>に<ruby><rb>大き</rb><rt>おおき</rt></ruby>な<ruby><rb>影響</rb><rt>えいきょう</rt></ruby>を<ruby><rb>与</rb><rt>あた</rt></ruby>えている。,"The shape of the population pyramid is changing, significantly affecting the social structure."
出生数,しゅっしょうすう,number of births,<ruby><rb>出生数</rb><rt>しゅっしょうすう</rt></ruby>の<ruby><rb>減少</rb><rt>げんしょう</rt></ruby>は、<ruby><rb>人口減少</rb><rt>じんこうげんしょう</rt></ruby>の<ruby><rb>直接的</rb><rt>ちょくせつてき</rt></ruby>な<ruby><rb>原因</rb><rt>げんいん</rt></ruby>である。,The decrease in the number of births is a direct cause of population decline.
死者数,ししゃすう,number of deaths,<ruby><rb>死者数</rb><rt>ししゃすう</rt></ruby>が<ruby><rb>出生数</rb><rt>しゅっしょうすう</rt></ruby>を<ruby><rb>上回</rb><rt>うわまわ</rt></ruby>ることで<ruby><rb>人口</rb><rt>じんこう</rt></ruby>が<ruby><rb>減少</rb><rt>げんしょう</rt></ruby>している。,Population is decreasing because the number of deaths exceeds the number of births.
待機児童,たいきじどう,children on waiting lists for daycare,<ruby><rb>待機児童問題</rb><rt>たいきじどうもんだい</rt></ruby>は、<ruby><rb>都市部</rb><rt>としぶ</rt></ruby>の<ruby><rb>人口減少</rb><rt>じんこうげんしょう</rt></ruby>を<ruby><rb>防</rb><rt>ふせ</rt></ruby>ぐ<ruby><rb>上</rb><rt>うえ</rt></ruby>で<ruby><rb>重要</rb><rt>じゅうよう</rt></ruby>な<ruby><rb>課題</rb><rt>かだい</rt></ruby>である。,The issue of children on waiting lists for daycare is a critical challenge in preventing population decline in urban areas.
就学前,しゅうがくまえ,preschool age,<ruby><rb>就学前</rb><rt>しゅうがくまえ</rt></ruby>の<ruby><rb>教育環境</rb><rt>きょういくかんきょう</rt></ruby>の<ruby><rb>充実</rb><rt>じゅうじつ</rt></ruby>が、<ruby><rb>少子化対策</rb><rt>しょうしかたいさく</rt></ruby>の<ruby><rb>一環</rb><rt>いっかん</rt></ruby>として<ruby><rb>注目</rb><rt>ちゅうもく</rt></ruby>されている。,Enhancement of educational environments for preschool-age children is being highlighted as part of measures against the declining birth rate.
単身世帯,たんしんせたい,single-person households,<ruby><rb>単身世帯</rb><rt>たんしんせたい</rt></ruby>の<ruby><rb>増加</rb><rt>ぞうか</rt></ruby>は、<ruby><rb>人口減少</rb><rt>じんこうげんしょう</rt></ruby>の<ruby><rb>背景</rb><rt>はいけい</rt></ruby>にある。,The increase in single-person households is behind the population decline.
晩婚化,ばんこんか,delayed marriage,<ruby><rb>晩婚化</rb><rt>ばんこんか</rt></ruby>の<ruby><rb>傾向</rb><rt>けいこう</rt></ruby>が、<ruby><rb>出生率</rb><rt>しゅっしょうりつ</rt></ruby>の<ruby><rb>低下</rb><rt>ていか</rt></ruby>に<ruby><rb>影響</rb><rt>えいきょう</rt></ruby>を<ruby><rb>与</rb><rt>あた</rt></ruby>えている。,The trend of delayed marriage is affecting the decline in birth rates.
地域コミュニティ,ちいきコミュニティ,local community,<ruby><rb>地域コミュニティ</rb><rt>ちいきこみゅにてぃ</rt></ruby>の<ruby><rb>衰退</rb><rt>すいたい</rt></ruby>が、<ruby><rb>人口減少</rb><rt>じんこうげんしょう</rt></ruby>の<ruby><rb>一因</rb><rt>いちいん</rt></ruby>となっている。,The decline of local communities is one of the causes of population decline.
引退者,いんたいしゃ,retirees,<ruby><rb>引退者</rb><rt>いんたいしゃ</rt></ruby>の<ruby><rb>増加</rb><rt>ぞうか</rt></ruby>は、<ruby><rb>労働力</rb><rt>ろうどうりょく</rt></ruby>の<ruby><rb>減少</rb><rt>げんしょう</rt></ruby>を<ruby><rb>示</rb><rt>しめ</rt></ruby>す。,The increase in retirees indicates a decrease in the workforce.
学校統廃合,がっこうとうはいごう,school consolidation,<ruby><rb>学校統廃合</rb><rt>がっこうとうはいごう</rt></ruby>は、<ruby><rb>子供</rb><rt>こども</rt></ruby>の<ruby><rb>数</rb><rt>かず</rt></ruby>が<ruby><rb>減</rb><rt>へ</rt></ruby>ったために<ruby><rb>行</rb><rt>おこな</rt></ruby>われている。,School consolidation is being carried out because of the reduced number of children.
医療需要,いりょうじゅよう,medical demand,<ruby><rb>高齢化</rb><rt>こうれいか</rt></ruby>による<ruby><rb>医療需要</rb><rt>いりょうじゅよう</rt></ruby>の<ruby><rb>増加</rb><rt>ぞうか</rt></ruby>に<ruby><rb>対応</rb><rt>たいおう</rt></ruby>する<ruby><rb>必要</rb><rt>ひつよう</rt></ruby>がある。,There is a need to respond to the increasing medical demand due to aging.
