過疎化,かそか,depopulation,<ruby>過疎化<rt>かそか</rt></ruby>が<ruby>進<rt>すす</rt></ruby>むと、<ruby>公共<rt>こうきょう</rt></ruby>サービスの<ruby>維持<rt>いじ</rt></ruby>が<ruby>難<rt>むずか</rt></ruby>しくなる。,"As depopulation progresses, it becomes difficult to maintain public services."
移住促進,いじゅうそくしん,promotion of relocation,<ruby>移住促進策<rt>いじゅうそくしんさく</rt></ruby>の<ruby>一環<rt>いっかん</rt></ruby>として、<ruby>地方<rt>ちほう</rt></ruby>への<ruby>補助金<rt>ほじょきん</rt></ruby>が<ruby>増額<rt>ぞうがく</rt></ruby>された。,"As part of the strategy to promote relocation, subsidies for moving to rural areas have been increased."
空き家問題,あきやもんだい,vacant house issue,<ruby>空き家問題<rt>あきやもんだい</rt></ruby>は、<ruby>人口減少<rt>じんこうげんしょう</rt></ruby>と<ruby>都市集中<rt>とししゅうちゅう</rt></ruby>が<ruby>原因<rt>げんいん</rt></ruby>の<ruby>一つ<rt>ひとつ</rt></ruby>である。,The vacant house issue is one of the causes of population decline and urban concentration.
地方創生,ちほうそうせい,regional revitalization,<ruby>地方創生<rt>ちほうそうせい</rt></ruby>の<ruby>施策<rt>しさく</rt></ruby>が、<ruby>人口減少<rt>じんこうげんしょう</rt></ruby>に<ruby>歯止<rt>はど</rt></ruby>めをかける<ruby>手段<rt>しゅだん</rt></ruby>として<ruby>期待<rt>きたい</rt></ruby>されている。,Regional revitalization policies are expected to curb population decline.
生産年齢人口,せいさんねんれいじんこう,working-age population,<ruby>生産年齢人口<rt>せいさんねんれいじんこう</rt></ruby>の<ruby>減少<rt>げんしょう</rt></ruby>は、<ruby>経済成長<rt>けいざいせいちょう</rt></ruby>に<ruby>悪影響<rt>あくえいきょう</rt></ruby>を<ruby>及<rt>およ</rt></ruby>ぼす。,The decrease in the working-age population adversely affects economic growth.
家庭形成,かていけいせい,formation of families,<ruby>家庭形成<rt>かていけいせい</rt></ruby>の<ruby>遅<rt>おく</rt></ruby>れが、<ruby>出生率低下<rt>しゅっしょうりつていか</rt></ruby>に<ruby>直結<rt>ちょっけつ</rt></ruby>している。,The delay in family formation directly leads to a decline in birth rates.
子育て支援,こそだてしえん,child-rearing support,<ruby>子育て支援<rt>こそだてしえん</rt></ruby>の<ruby>充実<rt>じゅうじつ</rt></ruby>が、<ruby>少子化対策<rt>しょうしかたいさく</rt></ruby>の<ruby>重要<rt>じゅうよう</rt></ruby>な<ruby>柱<rt>はしら</rt></ruby>である。,Enhancement of child-rearing support is a key pillar in addressing the declining birth rate.
移民政策,いみんせいさく,immigration policy,<ruby>人口減少<rt>じんこうげんしょう</rt></ruby>を<ruby>補<rt>おぎな</rt></ruby>うための<ruby>移民政策<rt>いみんせいさく</rt></ruby>が<ruby>議論<rt>ぎろん</rt></ruby>されている。,Immigration policies are being discussed to compensate for population decline.
地方税収,ちほうぜいしゅう,local tax revenue,<ruby>地方税収<rt>ちほうぜいしゅう</rt></ruby>が<ruby>減少<rt>げんしょう</rt></ruby>することで、<ruby>自治体<rt>じちたい</rt></ruby>の<ruby>財政<rt>ざいせい</rt></ruby>が<ruby>苦<rt>くる</rt></ruby>しくなる。,"As local tax revenue decreases, municipal finances become strained."
人口ピラミッド,じんこうぴらみっど,population pyramid,<ruby>人口</rb><rt>じんこう</rt></ruby>ピラミッドの<ruby>形状<rt>けいじょう</rt></ruby>が<ruby>変化<rt>へんか</rt></ruby>し、<ruby>社会構造<rt>しゃかいこうぞう</rt></ruby>に<ruby>大<rt>おお</rt></ruby>きな<ruby>影響<rt>えいきょう</rt></ruby>を<ruby>与<rt>あた</rt></ruby>えている。,"The shape of the population pyramid is changing, significantly affecting the social structure."
出生数,しゅっしょうすう,number of births,<ruby>出生数<rt>しゅっしょうすう</rt></ruby>の<ruby>減少<rt>げんしょう</rt></ruby>は、<ruby>人口減少<rt>じんこうげんしょう</rt></ruby>の<ruby>直接的<rt>ちょくせつてき</rt></ruby>な<ruby>原因<rt>げんいん</rt></ruby>である。,The decrease in the number of births is a direct cause of population decline.
死者数,ししゃすう,number of deaths,<ruby>死者数<rt>ししゃすう</rt></ruby>が<ruby>出生数<rt>しゅっしょうすう</rt></ruby>を<ruby>上回<rt>うわまわ</rt></ruby>ることで<ruby>人口<rt>じんこう</rt></ruby>が<ruby>減少<rt>げんしょう</rt></ruby>している。,Population is decreasing because the number of deaths exceeds the number of births.
待機児童,たいきじどう,children on waiting lists for daycare,<ruby>待機児童問題<rt>たいきじどうもんだい</rt></ruby>は、<ruby>都市部<rt>としぶ</rt></ruby>の<ruby>人口減少<rt>じんこうげんしょう</rt></ruby>を<ruby>防<rt>ふせ</rt></ruby>ぐ<ruby>上<rt>うえ</rt></ruby>で<ruby>重要<rt>じゅうよう</rt></ruby>な<ruby>課題<rt>かだい</rt></ruby>である。,The issue of children on waiting lists for daycare is a critical challenge in preventing population decline in urban areas.
就学前,しゅうがくまえ,preschool age,<ruby>就学前<rt>しゅうがくまえ</rt></ruby>の<ruby>教育環境<rt>きょういくかんきょう</rt></ruby>の<ruby>充実<rt>じゅうじつ</rt></ruby>が、<ruby>少子化対策<rt>しょうしかたいさく</rt></ruby>の<ruby>一環<rt>いっかん</rt></ruby>として<ruby>注目<rt>ちゅうもく</rt></ruby>されている。,Enhancement of educational environments for preschool-age children is being highlighted as part of measures against the declining birth rate.
単身世帯,たんしんせたい,single-person households,<ruby>単身世帯<rt>たんしんせたい</rt></ruby>の<ruby>増加<rt>ぞうか</rt></ruby>は、<ruby>人口減少<rt>じんこうげんしょう</rt></ruby>の<ruby>背景<rt>はいけい</rt></ruby>にある。,The increase in single-person households is behind the population decline.
晩婚化,ばんこんか,delayed marriage,<ruby>晩婚化<rt>ばんこんか</rt></ruby>の<ruby>傾向<rt>けいこう</rt></ruby>が、<ruby>出生率<rt>しゅっしょうりつ</rt></ruby>の<ruby>低下<rt>ていか</rt></ruby>に<ruby>影響<rt>えいきょう</rt></ruby>を<ruby>与<rt>あた</rt></ruby>えている。,The trend of delayed marriage is affecting the decline in birth rates.
地域コミュニティ,ちいきコミュニティ,local community,<ruby>地域</rb><rt>ちいき</rt></ruby>コミュニティの<ruby>衰退<rt>すいたい</rt></ruby>が、<ruby>人口減少<rt>じんこうげんしょう</rt></ruby>の<ruby>一因<rt>いちいん</rt></ruby>となっている。,The decline of local communities is one of the causes of population decline.
引退者,いんたいしゃ,retirees,<ruby>引退者<rt>いんたいしゃ</rt></ruby>の<ruby>増加<rt>ぞうか</rt></ruby>は、<ruby>労働力<rt>ろうどうりょく</rt></ruby>の<ruby>減少<rt>げんしょう</rt></ruby>を<ruby>示<rt>しめ</rt></ruby>す。,The increase in retirees indicates a decrease in the workforce.
学校統廃合,がっこうとうはいごう,school consolidation,<ruby>学校統廃合<rt>がっこうとうはいごう</rt></ruby>は、<ruby>子供<rt>こども</rt></ruby>の<ruby>数<rt>かず</rt></ruby>が<ruby>減<rt>へ</rt></ruby>ったために<ruby>行<rt>おこな</rt></ruby>われている。,School consolidation is being carried out because of the reduced number of children.
医療需要,いりょうじゅよう,medical demand,<ruby>高齢化<rt>こうれいか</rt></ruby>による<ruby>医療需要<rt>いりょうじゅよう</rt></ruby>の<ruby>増加<rt>ぞうか</rt></ruby>に<ruby>対応<rt>たいおう</rt></ruby>する<ruby>必要<rt>ひつよう</rt></ruby>がある。,There is a need to respond to the increasing medical demand due to aging.
