為替,かわせ,Exchange Rate,<ruby>外国<rt>がいこく</rt></ruby>に<ruby>旅行<rt>りょこう</rt></ruby>する<ruby>前<rt>まえ</rt></ruby>に、<ruby><strong>為替</strong><rt>かわせ</rt></ruby>レートを<ruby>確認<rt>かくにん</rt></ruby>するのは<ruby>重要<rt>じゅうよう</rt></ruby>です。,It's important to check the exchange rate before traveling abroad.
不動産,ふどうさん,Real Estate,<ruby>彼<rt>かれ</rt></ruby>は<ruby><strong>不動産</strong><rt>ふどうさん</rt></ruby><ruby>投資<rt>とうし</rt></ruby>で<ruby>資産<rt>しさん</rt></ruby>を<ruby>増<rt>ふ</rt></ruby>やしました。,He increased his assets through real estate investment.
財務,ざいむ,Finance,<ruby>彼女<rt>かのじょ</rt></ruby>は<ruby>企業<rt>きぎょう</rt></ruby>の<ruby><strong>財務</strong><rt>ざいむ</rt></ruby><ruby>戦略<rt>せんりゃく</rt></ruby>を<ruby>見直<rt>みなお</rt></ruby>し、<ruby>財務<rt>ざいむ</rt></ruby><ruby>健全性<rt>けんぜんせい</rt></ruby>を<ruby>向上<rt>こうじょう</rt></ruby>させる<ruby>方針<rt>ほうしん</rt></ruby>を<ruby>立<rt>た</rt></ruby>てました。,She reviewed the company's financial strategy and set a policy to improve financial health.
収支,しゅうし,Income and Expenditure,<ruby>毎月<rt>まいつき</rt></ruby>の<ruby><strong>収支</strong><rt>しゅうし</rt></ruby>を<ruby>把握<rt>はあく</rt></ruby>することで、<ruby>貯蓄<rt>ちょちく</rt></ruby>が<ruby>可能<rt>かのう</rt></ruby>になります。,"By understanding monthly income and expenditure, saving becomes possible."
資本,しほん,Capital,<ruby>新<rt>あたら</rt></ruby>しい<ruby>事業<rt>じぎょう</rt></ruby>には<ruby>多<rt>おお</rt></ruby>くの<ruby><strong>資本</strong><rt>しほん</rt></ruby>が<ruby>必要<rt>ひつよう</rt></ruby>です。,A lot of capital is needed for a new business venture.
儲け,もうけ,Profit,<ruby>彼<rt>かれ</rt></ruby>は<ruby>賢<rt>かしこ</rt></ruby>い<ruby>投資<rt>とうし</rt></ruby>で<ruby><strong>儲</strong><rt>もう</rt></ruby>けを<ruby>得<rt>え</rt></ruby>ました。,He made a profit through smart investments.
債務,さいむ,Debt,<ruby>彼女<rt>かのじょ</rt></ruby>は<ruby>全<rt>すべ</rt></ruby>ての<ruby><strong>債務</strong><rt>さいむ</rt></ruby>を<ruby>返済<rt>へんさい</rt></ruby>しました。,She has paid off all her debts.
投機,とうき,Speculation,<ruby>短期<rt>たんき</rt></ruby>で<ruby><strong>投機</strong><rt>とうき</rt></ruby>をすることは<ruby>高<rt>たか</rt></ruby>いリスクを<ruby>伴<rt>ともな</rt></ruby>います。,Speculating in the short term involves high risks.
資金,しきん,Funds,<ruby>彼<rt>かれ</rt></ruby>は<ruby>事業<rt>じぎょう</rt></ruby>のために<ruby><strong>資金</strong><rt>しきん</rt></ruby>を<ruby>調達<rt>ちょうたつ</rt></ruby>しました。,He raised funds for his business.
金融,きんゆう,Finance,<ruby>彼<rt>かれ</rt></ruby>は<ruby><strong>金融</strong><rt>きんゆう</rt></ruby><ruby>業界<rt>ぎょうかい</rt></ruby>での<ruby>経験<rt>けいけん</rt></ruby>を<ruby>活<rt>い</rt></ruby>かして、<ruby>起業<rt>きぎょう</rt></ruby>を<ruby>目指<rt>めざ</rt></ruby>しています。,He is aiming to start a business using his experience in the finance industry.
利益率,りえきりつ,Profit Margin,<ruby>製品<rt>せいひん</rt></ruby>の<ruby><strong>利益率</strong><rt>りえきりつ</rt></ruby>を<ruby>高<rt>たか</rt></ruby>めることが<ruby>会社<rt>かいしゃ</rt></ruby>の<ruby>最優先<rt>さいゆうせん</rt></ruby><ruby>課題<rt>かだい</rt></ruby>です。,Increasing the product's profit margin is the company's top priority.
財政,ざいせい,Fiscal,<ruby>政府<rt>せいふ</rt></ruby>は<ruby><strong>財政</strong><rt>ざいせい</rt></ruby><ruby>赤字<rt>あかじ</rt></ruby>を<ruby>削減<rt>さくげん</rt></ruby>する<ruby>計画<rt>けいかく</rt></ruby>を<ruby>発表<rt>はっぴょう</rt></ruby>しました。,The government announced a plan to reduce the fiscal deficit.
投資家,とうしか,Investor,<ruby>著名<rt>ちょめい</rt></ruby>な<ruby><strong>投資家</strong><rt>とうしか</rt></ruby>がこの<ruby>企業<rt>きぎょう</rt></ruby>に<ruby>資金<rt>しきん</rt></ruby>を<ruby>投<rt>とう</rt></ruby>じました。,A prominent investor has invested in this company.
景気,けいき,Economy,<ruby>国<rt>くに</rt></ruby>の<ruby><strong>景気</strong><rt>けいき</rt></ruby>が<ruby>回復<rt>かいふく</rt></ruby>する<ruby>兆候<rt>ちょうこう</rt></ruby>が<ruby>見<rt>み</rt></ruby>られます。,There are signs that the country's economy is recovering.
負担,ふたん,Burden,<ruby>税<rt>ぜい</rt></ruby><ruby>負担<rt>ふたん</rt></ruby>の<ruby>軽減<rt>けいげん</rt></ruby>が<ruby>中小企業<rt>ちゅうしょうきぎょう</rt></ruby>にとって<ruby>重要<rt>じゅうよう</rt></ruby>です。,Reducing the tax burden is important for small and medium-sized enterprises.
資源,しげん,Resources,<ruby>企業<rt>きぎょう</rt></ruby>は<ruby>限<rt>かぎ</rt></ruby>られた<ruby><strong>資源</strong><rt>しげん</rt></ruby>を<ruby>効率<rt>こうりつ</rt></ruby>的に<ruby>使<rt>つか</rt></ruby>う<ruby>必要<rt>ひつよう</rt></ruby>があります。,Companies need to use limited resources efficiently.
競争,きょうそう,Competition,<ruby>市場<rt>しじょう</rt></ruby>での<ruby><strong>競争</strong><rt>きょうそう</rt></ruby>が<ruby>激化<rt>げきか</rt></ruby>しています。,Competition in the market is intensifying.
株主,かぶぬし,Shareholder,<ruby>会社<rt>かいしゃ</rt></ruby>は<ruby><strong>株主</strong><rt>かぶぬし</rt></ruby>に<ruby>対<rt>たい</rt></ruby>する<ruby>責任<rt>せきにん</rt></ruby>を<ruby>果<rt>は</rt></ruby>たす<ruby>必要<rt>ひつよう</rt></ruby>があります。,The company must fulfill its responsibilities to shareholders.
支出,ししゅつ,Expenditure,<ruby>年間<rt>ねんかん</rt></ruby>の<ruby><strong>支出</strong><rt>ししゅつ</rt></ruby>を<ruby>見直<rt>みなお</rt></ruby>すことで、<ruby>無駄<rt>むだ</rt></ruby>を<ruby>削減<rt>さくげん</rt></ruby>できます。,"By reviewing annual expenditure, waste can be reduced."
証券口座,しょうけんこうざ,Brokerage Account,<ruby>彼<rt>かれ</rt></ruby>は<ruby>新<rt>あたら</rt></ruby>しい<ruby><strong>証券口座</strong><rt>しょうけんこうざ</rt></ruby>を開設して、<ruby>株式<rt>かぶしき</rt></ruby><ruby>取引<rt>とりひき</rt></ruby>を<ruby>始<rt>はじ</rt></ruby>めました。,He opened a new brokerage account and started trading stocks.
損失,そんしつ,Loss,<ruby>市場<rt>しじょう</rt></ruby>の<ruby>変動<rt>へんどう</rt></ruby>により、彼は<ruby>大<rt>おお</rt></ruby>きな<ruby><strong>損失</strong><rt>そんしつ</rt></ruby>を<ruby>被<rt>こうむ</rt></ruby>りました。,"Due to market fluctuations, he incurred a significant loss."
キャピタルゲイン,キャピタルゲイン,Capital Gains,<ruby>彼女<rt>かのじょ</rt></ruby>は<ruby>株式<rt>かぶしき</rt></ruby>の<strong>キャピタルゲイン</strong>で<ruby>利益<rt>りえき</rt></ruby>を<ruby>得<rt>え</rt></ruby>ました。,She made a profit from capital gains on stocks.
オプション,オプション,Options,<ruby>彼<rt>かれ</rt></ruby>は<ruby>投資<rt>とうし</rt></ruby>ポートフォリオに<strong>オプション</strong>を<ruby>加<rt>くわ</rt></ruby>えて、リスクを<ruby>分散<rt>ぶんさん</rt></ruby>しています。,He adds options to his investment portfolio to diversify risk.
コール,コール,Call,<ruby>彼<rt>かれ</rt></ruby>は<ruby>株式<rt>かぶしき</rt></ruby>に<ruby>対<rt>たい</rt></ruby>する<strong>コール</strong>オプションを<ruby>購入<rt>こうにゅう</rt></ruby>しました。,He purchased a call option on stocks.
プット,プット,Put,<ruby>市場<rt>しじょう</rt></ruby>が<ruby>下落<rt>げらく</rt></ruby>する<ruby>可能性<rt>かのうせい</rt></ruby>に<ruby>備<rt>そな</rt></ruby>えて、<strong>プット</strong>オプションを<ruby>買<rt>か</rt></ruby>いました。,He bought a put option in anticipation of a market decline.
デリバティブ,デリバティブ,Derivative,<ruby>彼<rt>かれ</rt></ruby>は<strong>デリバティブ</strong>を<ruby>使<rt>つか</rt></ruby>って<ruby>複雑<rt>ふくざつ</rt></ruby>な<ruby>投資<rt>とうし</rt></ruby><ruby>戦略<rt>せんりゃく</rt></ruby>を<ruby>実行<rt>じっこう</rt></ruby>しています。,He uses derivatives to execute complex investment strategies.
リスク管理,リスクかんり,Risk Management,<ruby>企業<rt>きぎょう</rt></ruby>は<ruby>経営<rt>けいえい</rt></ruby>のリスク<ruby><strong>管理</strong><rt>かんり</rt></ruby>を<ruby>徹底<rt>てってい</rt></ruby>しています。,The company is thorough in its risk management.
デフレーション,デフレーション,Deflation,<ruby>経済<rt>けいざい</rt></ruby>が<strong>デフレーション</strong>に<ruby>陥<rt>おちい</rt></ruby>ると、<ruby>企業<rt>きぎょう</rt></ruby>の<ruby>利益<rt>りえき</rt></ruby>が<ruby>圧迫<rt>あっぱく</rt></ruby>されます。,"When the economy falls into deflation, company profits are squeezed."
インフレ,インフレ,Inflation,<ruby>高<rt>たか</rt></ruby>い<strong>インフレ</strong>が<ruby>消費者<rt>しょうひしゃ</rt></ruby>の<ruby>購買力<rt>こうばいりょく</rt></ruby>を<ruby>蝕<rt>むしば</rt></ruby>んでいます。,High inflation is eroding consumer purchasing power.
